algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	nibble	fstprjn	srarate	dwtrate	cn_in
2	352.2	17.88	5	4	5	100	100	80	1000	4061.2	0.227	0	0	5	50	send
2	298.7	18.11	5	0	5	625	625	3125	100	18947.5	1.05	0	0	5	50	send
2	287	17.4	5	2	5	625	625	3125	100	18947.5	1.09	0	0	5	50	send
2	342.1	20.74	5	4	5	625	625	3125	100	18947.5	0.914	0	0	5	50	send
2	296.4	20.59	5	0	5	1000	1000	8000	50	27788	1.35	0	0	5	50	send
2	262	18.2	5	2	5	1000	1000	8000	50	27788	1.53	0	0	5	50	send
2	326	22.65	5	4	5	1000	1000	8000	50	27788	1.23	0	0	5	50	send
3	114.8	5.79	5	0	5	25	25	5	5000	1260.6	0.218	0	0	5	50	send
3	103.4	5.216	5	2	5	25	25	5	5000	1260.6	0.242	0	0	5	50	send
3	91.19	4.598	5	4	5	25	25	5	5000	1260.6	0.274	0	0	5	50	send
3	364.2	18.49	5	0	5	100	100	80	1000	4061.2	0.22	0	0	5	50	send
3	365.4	18.55	5	2	5	100	100	80	1000	4061.2	0.219	0	0	5	50	send
3	496.4	25.2	5	4	5	100	100	80	1000	4061.2	0.161	0	0	5	50	send
3	381.8	23.15	5	0	5	625	625	3125	100	18947.5	0.819	0	0	5	50	send
3	448.7	27.21	5	2	5	625	625	3125	100	18947.5	0.696	0	0	5	50	send
3	522	31.65	5	4	5	625	625	3125	100	18947.5	0.599	0	0	5	50	send
3	378.5	26.3	5	0	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
3	459.9	31.95	5	2	5	1000	1000	8000	50	27788	0.87	0	0	5	50	send
3	538	37.38	5	4	5	1000	1000	8000	50	27788	0.743	0	0	5	50	send
0	71.26	71.26	5	0	5	25	25	5	5000	25000	0.351	0	0	5	50	send
0	72.39	72.39	5	2	5	25	25	5	5000	25000	0.345	0	0	5	50	send
0	84.62	84.62	5	4	5	25	25	5	5000	25000	0.295	0	0	5	50	send
0	129.2	129.2	5	0	5	100	100	80	1000	80000	0.619	0	0	5	50	send
0	159.9	159.9	5	2	5	100	100	80	1000	80000	0.5	0	0	5	50	send
0	236.7	236.7	5	4	5	100	100	80	1000	80000	0.338	0	0	5	50	send
0	77.38	77.38	5	0	5	625	625	3125	100	312500	4.04	0	0	5	50	send
0	113.5	113.5	5	2	5	625	625	3125	100	312500	2.75	0	0	5	50	send
0	142.4	142.4	5	4	5	625	625	3125	100	312500	2.19	0	0	5	50	send
0	60.66	60.66	5	0	5	1000	1000	8000	50	400000	6.59	0	0	5	50	send
0	105	105	5	2	5	1000	1000	8000	50	400000	3.81	0	0	5	50	send
0	145.9	145.9	5	4	5	1000	1000	8000	50	400000	2.74	0	0	5	50	send
2	114.9	5.794	5	0	5	25	25	5	5000	1260.6	0.218	0	0	5	50	send
2	94.9	4.785	5	2	5	25	25	5	5000	1260.6	0.263	0	0	5	50	send
2	83.1	4.19	5	4	5	25	25	5	5000	1260.6	0.301	0	0	5	50	send
2	279	14.16	5	0	5	100	100	80	1000	4061.2	0.287	0	0	5	50	send
2	286.2	14.53	5	2	5	100	100	80	1000	4061.2	0.28	0	0	5	50	send
2	389.7	19.78	5	4	5	100	100	80	1000	4061.2	0.205	0	0	5	50	send
2	298.5	18.1	5	0	5	625	625	3125	100	18947.5	1.05	0	0	5	50	send
2	287.8	17.45	5	2	5	625	625	3125	100	18947.5	1.09	0	0	5	50	send
2	341	20.68	5	4	5	625	625	3125	100	18947.5	0.916	0	0	5	50	send
2	378.7	26.31	5	0	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
2	274.9	19.1	5	2	5	1000	1000	8000	50	27788	1.46	0	0	5	50	send
2	329.2	22.87	5	4	5	1000	1000	8000	50	27788	1.22	0	0	5	50	send
3	114.7	5.785	5	0	5	25	25	5	5000	1260.6	0.218	0	0	5	50	send
3	91.96	4.637	5	2	5	25	25	5	5000	1260.6	0.272	0	0	5	50	send
3	92.93	4.686	5	4	5	25	25	5	5000	1260.6	0.269	0	0	5	50	send
3	261.3	13.27	5	0	5	100	100	80	1000	4061.2	0.306	0	0	5	50	send
3	321.8	16.33	5	2	5	100	100	80	1000	4061.2	0.249	0	0	5	50	send
3	467.3	23.72	5	4	5	100	100	80	1000	4061.2	0.171	0	0	5	50	send
3	381.5	23.13	5	0	5	625	625	3125	100	18947.5	0.819	0	0	5	50	send
3	447.2	27.12	5	2	5	625	625	3125	100	18947.5	0.699	0	0	5	50	send
3	531	32.2	5	4	5	625	625	3125	100	18947.5	0.588	0	0	5	50	send
3	296.2	20.58	5	0	5	1000	1000	8000	50	27788	1.35	0	0	5	50	send
3	460.2	31.97	5	2	5	1000	1000	8000	50	27788	0.869	0	0	5	50	send
3	539.2	37.46	5	4	5	1000	1000	8000	50	27788	0.742	0	0	5	50	send
0	67.56	67.56	5	0	5	25	25	5	5000	25000	0.37	0	0	5	50	send
0	75.31	75.31	5	2	5	25	25	5	5000	25000	0.332	0	0	5	50	send
0	86.09	86.09	5	4	5	25	25	5	5000	25000	0.29	0	0	5	50	send
0	130.3	130.3	5	0	5	100	100	80	1000	80000	0.614	0	0	5	50	send
0	175.9	175.9	5	2	5	100	100	80	1000	80000	0.455	0	0	5	50	send
0	253.9	253.9	5	4	5	100	100	80	1000	80000	0.315	0	0	5	50	send
0	77.48	77.48	5	0	5	625	625	3125	100	312500	4.03	0	0	5	50	send
0	113.4	113.4	5	2	5	625	625	3125	100	312500	2.76	0	0	5	50	send
0	142.3	142.3	5	4	5	625	625	3125	100	312500	2.2	0	0	5	50	send
0	60.69	60.69	5	0	5	1000	1000	8000	50	400000	6.59	0	0	5	50	send
0	112	112	5	2	5	1000	1000	8000	50	400000	3.57	0	0	5	50	send
0	146.4	146.4	5	4	5	1000	1000	8000	50	400000	2.73	0	0	5	50	send
2	114.9	5.795	5	0	5	25	25	5	5000	1260.6	0.218	0	0	5	50	send
2	95.8	4.831	5	2	5	25	25	5	5000	1260.6	0.261	0	0	5	50	send
2	79.09	3.988	5	4	5	25	25	5	5000	1260.6	0.316	0	0	5	50	send
2	361.2	18.34	5	0	5	100	100	80	1000	4061.2	0.221	0	0	5	50	send
2	271.9	13.8	5	2	5	100	100	80	1000	4061.2	0.294	0	0	5	50	send
2	332.1	16.86	5	4	5	100	100	80	1000	4061.2	0.241	0	0	5	50	send
2	381.7	23.14	5	0	5	625	625	3125	100	18947.5	0.819	0	0	5	50	send
2	288	17.46	5	2	5	625	625	3125	100	18947.5	1.09	0	0	5	50	send
2	345.7	20.96	5	4	5	625	625	3125	100	18947.5	0.904	0	0	5	50	send
2	378.5	26.29	5	0	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
2	289.5	20.11	5	2	5	1000	1000	8000	50	27788	1.38	0	0	5	50	send
2	323.8	22.5	5	4	5	1000	1000	8000	50	27788	1.24	0	0	5	50	send
3	87.39	4.406	5	0	5	25	25	5	5000	1260.6	0.286	0	0	5	50	send
3	77.37	3.901	5	2	5	25	25	5	5000	1260.6	0.323	0	0	5	50	send
3	69.64	3.512	5	4	5	25	25	5	5000	1260.6	0.359	0	0	5	50	send
3	361.4	18.35	5	0	5	100	100	80	1000	4061.2	0.221	0	0	5	50	send
3	325.4	16.52	5	2	5	100	100	80	1000	4061.2	0.246	0	0	5	50	send
3	404.8	20.55	5	4	5	100	100	80	1000	4061.2	0.198	0	0	5	50	send
3	298.5	18.1	5	0	5	625	625	3125	100	18947.5	1.05	0	0	5	50	send
3	424.1	25.72	5	2	5	625	625	3125	100	18947.5	0.737	0	0	5	50	send
3	525.2	31.84	5	4	5	625	625	3125	100	18947.5	0.595	0	0	5	50	send
3	378.6	26.3	5	0	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
3	458.5	31.85	5	2	5	1000	1000	8000	50	27788	0.872	0	0	5	50	send
3	541	37.58	5	4	5	1000	1000	8000	50	27788	0.739	0	0	5	50	send
