algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	nibble	fstprjn	srarate	dwtrate	cn_in
3	114.4	5.769	5	0	5	25	25	5	5000	1260.6	0.219	0	0	5	50	send
3	81.25	4.097	5	1	5	25	25	5	5000	1260.6	0.308	0	0	5	50	send
3	77.1	3.888	5	2	5	25	25	5	5000	1260.6	0.324	0	0	5	50	send
3	66.99	3.378	5	4	5	25	25	5	5000	1260.6	0.373	0	0	5	50	send
3	313.6	15.92	5	0	5	100	100	80	1000	4061.2	0.255	0	0	5	50	send
3	272.8	13.85	5	1	5	100	100	80	1000	4061.2	0.293	0	0	5	50	send
3	349.1	17.72	5	2	5	100	100	80	1000	4061.2	0.229	0	0	5	50	send
3	457.1	23.21	5	4	5	100	100	80	1000	4061.2	0.175	0	0	5	50	send
3	382.3	23.18	5	0	5	625	625	3125	100	18947.5	0.817	0	0	5	50	send
3	382.6	23.2	5	1	5	625	625	3125	100	18947.5	0.817	0	0	5	50	send
3	440	26.68	5	2	5	625	625	3125	100	18947.5	0.71	0	0	5	50	send
3	523.6	31.75	5	4	5	625	625	3125	100	18947.5	0.597	0	0	5	50	send
3	296.7	20.61	5	0	5	1000	1000	8000	50	27788	1.35	0	0	5	50	send
3	382.1	26.54	5	1	5	1000	1000	8000	50	27788	1.05	0	0	5	50	send
3	451.1	31.34	5	2	5	1000	1000	8000	50	27788	0.887	0	0	5	50	send
3	534.6	37.14	5	4	5	1000	1000	8000	50	27788	0.748	0	0	5	50	send
0	75.94	75.94	5	0	5	25	25	5	5000	25000	0.329	0	0	5	50	send
0	85.24	85.24	5	1	5	25	25	5	5000	25000	0.293	0	0	5	50	send
0	66.2	66.2	5	2	5	25	25	5	5000	25000	0.378	0	0	5	50	send
0	57.46	57.46	5	4	5	25	25	5	5000	25000	0.435	0	0	5	50	send
0	153.8	153.8	5	0	5	100	100	80	1000	80000	0.52	0	0	5	50	send
0	136	136	5	1	5	100	100	80	1000	80000	0.588	0	0	5	50	send
0	165.6	165.6	5	2	5	100	100	80	1000	80000	0.483	0	0	5	50	send
0	176.3	176.3	5	4	5	100	100	80	1000	80000	0.454	0	0	5	50	send
0	63.59	63.59	5	0	5	625	625	3125	100	312500	4.91	0	0	5	50	send
0	63.56	63.56	5	1	5	625	625	3125	100	312500	4.92	0	0	5	50	send
0	96.75	96.75	5	2	5	625	625	3125	100	312500	3.23	0	0	5	50	send
0	141.8	141.8	5	4	5	625	625	3125	100	312500	2.2	0	0	5	50	send
0	60.64	60.64	5	0	5	1000	1000	8000	50	400000	6.6	0	0	5	50	send
0	60.66	60.66	5	1	5	1000	1000	8000	50	400000	6.59	0	0	5	50	send
0	95.22	95.22	5	2	5	1000	1000	8000	50	400000	4.2	0	0	5	50	send
0	145.9	145.9	5	4	5	1000	1000	8000	50	400000	2.74	0	0	5	50	send
2	86.73	4.373	5	0	5	25	25	5	5000	1260.6	0.288	0	0	5	50	send
2	80.76	4.072	5	1	5	25	25	5	5000	1260.6	0.31	0	0	5	50	send
2	83.23	4.197	5	2	5	25	25	5	5000	1260.6	0.3	0	0	5	50	send
2	90.39	4.558	5	4	5	25	25	5	5000	1260.6	0.277	0	0	5	50	send
2	306	15.53	5	0	5	100	100	80	1000	4061.2	0.261	0	0	5	50	send
2	283.3	14.38	5	1	5	100	100	80	1000	4061.2	0.282	0	0	5	50	send
2	350.5	17.8	5	2	5	100	100	80	1000	4061.2	0.228	0	0	5	50	send
2	505.6	25.67	5	4	5	100	100	80	1000	4061.2	0.158	0	0	5	50	send
2	381.7	23.14	5	0	5	625	625	3125	100	18947.5	0.819	0	0	5	50	send
2	380.6	23.08	5	1	5	625	625	3125	100	18947.5	0.821	0	0	5	50	send
2	314.5	19.07	5	2	5	625	625	3125	100	18947.5	0.994	0	0	5	50	send
2	376.1	22.8	5	4	5	625	625	3125	100	18947.5	0.831	0	0	5	50	send
2	379.4	26.36	5	0	5	1000	1000	8000	50	27788	1.05	0	0	5	50	send
2	378.3	26.28	5	1	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
2	302.4	21	5	2	5	1000	1000	8000	50	27788	1.32	0	0	5	50	send
2	377.8	26.25	5	4	5	1000	1000	8000	50	27788	1.06	0	0	5	50	send
3	114.7	5.786	5	0	5	25	25	5	5000	1260.6	0.218	0	0	5	50	send
3	109.6	5.526	5	1	5	25	25	5	5000	1260.6	0.228	0	0	5	50	send
3	83.11	4.191	5	2	5	25	25	5	5000	1260.6	0.301	0	0	5	50	send
3	81.73	4.121	5	4	5	25	25	5	5000	1260.6	0.306	0	0	5	50	send
3	274.5	13.93	5	0	5	100	100	80	1000	4061.2	0.291	0	0	5	50	send
3	265.3	13.47	5	1	5	100	100	80	1000	4061.2	0.302	0	0	5	50	send
3	335.8	17.05	5	2	5	100	100	80	1000	4061.2	0.238	0	0	5	50	send
3	434.9	22.08	5	4	5	100	100	80	1000	4061.2	0.184	0	0	5	50	send
3	382.7	23.2	5	0	5	625	625	3125	100	18947.5	0.817	0	0	5	50	send
3	384.1	23.29	5	1	5	625	625	3125	100	18947.5	0.814	0	0	5	50	send
3	439.3	26.63	5	2	5	625	625	3125	100	18947.5	0.711	0	0	5	50	send
3	542.4	32.89	5	4	5	625	625	3125	100	18947.5	0.576	0	0	5	50	send
3	379.2	26.34	5	0	5	1000	1000	8000	50	27788	1.05	0	0	5	50	send
3	382	26.54	5	1	5	1000	1000	8000	50	27788	1.05	0	0	5	50	send
3	449.8	31.25	5	2	5	1000	1000	8000	50	27788	0.889	0	0	5	50	send
3	541	37.58	5	4	5	1000	1000	8000	50	27788	0.739	0	0	5	50	send
