algo	eMcon	Mcon	snd_act	procs	layers	units	cons	Kwts	cycles	Kcn_tot	secs	QtConc	srarate	dwtrate	cn_in	dnorm
3	372.5	21.06	5	0	5	625	625	3125	142	25085	1.19	0	5	71	send	1
3	366.8	20.73	5	1	5	625	625	3125	142	25085	1.21	0	5	71	send	1
3	420.4	23.77	5	2	5	625	625	3125	142	25085	1.06	0	5	71	send	1
3	198.9	12.62	5	0	5	1000	1000	8000	71	36038	2.86	0	5	71	send	1
3	196.7	12.48	5	1	5	1000	1000	8000	71	36038	2.89	0	5	71	send	1
3	247.4	15.7	5	2	5	1000	1000	8000	71	36038	2.3	0	5	71	send	1
0	153.9	153.9	5	0	5	25	25	5	4970	24850	0.161	0	5	71	send	1
0	156.3	156.3	5	1	5	25	25	5	4970	24850	0.159	0	5	71	send	1
0	76.35	76.35	5	2	5	25	25	5	4970	24850	0.325	0	5	71	send	1
0	82.67	82.67	5	0	5	100	100	80	1065	85200	1.03	0	5	71	send	1
0	88.15	88.15	5	1	5	100	100	80	1065	85200	0.967	0	5	71	send	1
0	113.5	113.5	5	2	5	100	100	80	1065	85200	0.751	0	5	71	send	1
0	58.35	58.35	5	0	5	625	625	3125	142	443750	7.61	0	5	71	send	1
0	60.34	60.34	5	1	5	625	625	3125	142	443750	7.35	0	5	71	send	1
0	90.44	90.44	5	2	5	625	625	3125	142	443750	4.91	0	5	71	send	1
0	23.41	23.41	5	0	5	1000	1000	8000	71	568000	24.3	0	5	71	send	1
0	23.82	23.82	5	1	5	1000	1000	8000	71	568000	23.8	0	5	71	send	1
0	35.83	35.83	5	2	5	1000	1000	8000	71	568000	15.9	0	5	71	send	1
2	523.7	26.29	5	0	5	25	25	5	4970	1247.35	0.0474	0	5	71	send	1
2	393.6	19.76	5	1	5	25	25	5	4970	1247.35	0.0631	0	5	71	send	1
2	62.42	3.133	5	2	5	25	25	5	4970	1247.35	0.398	0	5	71	send	1
2	573.9	29.22	5	0	5	100	100	80	1065	4337.8	0.148	0	5	71	send	1
2	590	30.04	5	1	5	100	100	80	1065	4337.8	0.144	0	5	71	send	1
2	325.1	16.55	5	2	5	100	100	80	1065	4337.8	0.262	0	5	71	send	1
2	374.2	21.16	5	0	5	625	625	3125	142	25085	1.19	0	5	71	send	1
2	385.8	21.81	5	1	5	625	625	3125	142	25085	1.15	0	5	71	send	1
2	362.8	20.51	5	2	5	625	625	3125	142	25085	1.22	0	5	71	send	1
2	199.1	12.63	5	0	5	1000	1000	8000	71	36038	2.85	0	5	71	send	1
2	204.9	13	5	1	5	1000	1000	8000	71	36038	2.77	0	5	71	send	1
2	246.5	15.64	5	2	5	1000	1000	8000	71	36038	2.3	0	5	71	send	1
3	523.8	26.29	5	0	5	25	25	5	4970	1247.35	0.0474	0	5	71	send	1
3	375	18.83	5	1	5	25	25	5	4970	1247.35	0.0663	0	5	71	send	1
3	78.86	3.958	5	2	5	25	25	5	4970	1247.35	0.315	0	5	71	send	1
3	584	29.73	5	0	5	100	100	80	1065	4337.8	0.146	0	5	71	send	1
3	564.9	28.76	5	1	5	100	100	80	1065	4337.8	0.151	0	5	71	send	1
3	473.7	24.12	5	2	5	100	100	80	1065	4337.8	0.18	0	5	71	send	1
3	369.8	20.91	5	0	5	625	625	3125	142	25085	1.2	0	5	71	send	1
3	364.5	20.61	5	1	5	625	625	3125	142	25085	1.22	0	5	71	send	1
3	415.7	23.5	5	2	5	625	625	3125	142	25085	1.07	0	5	71	send	1
3	200.3	12.71	5	0	5	1000	1000	8000	71	36038	2.84	0	5	71	send	1
3	197	12.5	5	1	5	1000	1000	8000	71	36038	2.88	0	5	71	send	1
3	240.9	15.29	5	2	5	1000	1000	8000	71	36038	2.36	0	5	71	send	1
